recorded_at_utc,recorded_at,run_folder,condition_id,market_id,event_slug,question,window_start_utc,window_end_utc,direction,side,order_type,post_only,shares,price,amount_usd,order_id,execution_route,mode,outcome,settled,pnl_usd,pnl_source,final_pnl_usd
2026-05-30T16:34:34.249117+00:00,05-31 00:34:34,/Users/yuliang/project/poly-refactor/poly-simmer-fast-loop/main/runs/2026-05-31-00-34-18_live,0x72904bf5a51d54bf871c0e86bd7e2af7dad6bf22ca26cf29af04d7c7ce2b88d1,,btc-updown-5m-1780158900,"Bitcoin Up or Down - May 30, 12:35PM-12:40PM ET",2026-05-30T16:35:00+00:00,2026-05-30T16:40:00+00:00,UP,YES,GTC,False,5.0,0.51,2.55,0x500944725c80a50b0573f31e0fda5e5e0ff614c9aae7dddf49658be38539be13,direct_clob,live,,,,,
2026-05-30T16:34:40.565573+00:00,05-31 00:34:40,/Users/yuliang/project/poly-refactor/poly-simmer-fast-loop/main/runs/2026-05-31-00-34-18_live,0x72904bf5a51d54bf871c0e86bd7e2af7dad6bf22ca26cf29af04d7c7ce2b88d1,,btc-updown-5m-1780158900,"Bitcoin Up or Down - May 30, 12:35PM-12:40PM ET",2026-05-30T16:35:00+00:00,2026-05-30T16:40:00+00:00,DOWN,NO,GTC,True,5.0,0.4,2.0,0x54054af9f1b469674c5fa73ac4eb0794f4db4154f85608f59f6d5c903b32f904,direct_clob,live,,,,,
